path,size,time,steps
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,2.730012056417763e-07,72
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,2.4700420908629894e-07,73
DIMACS_4x4/sudoku_4x4_nr_617.cnf,4x4,2.449960447847843e-07,74
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,0.0022412319958675653,65
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,8.819988579489291e-07,66
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,3.2299431040883064e-07,67
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,2.890010364353657e-07,68
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,2.859960659407079e-07,69
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,2.640008460730314e-07,70
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,2.539964043535292e-07,71
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,2.659944584593177e-07,72
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,2.500019036233425e-07,73
DIMACS_4x4/sudoku_4x4_nr_398.cnf,4x4,2.7399801183491945e-07,74
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,0.002344453001569491,65
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,9.34000127017498e-07,66
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,3.210006980225444e-07,67
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,2.8700014809146523e-07,68
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,2.759989001788199e-07,69
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,2.61999957729131e-07,70
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,2.759989001788199e-07,71
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,3.080058377236128e-07,72
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,2.820015652105212e-07,73
DIMACS_4x4/sudoku_4x4_nr_89.cnf,4x4,2.6099587557837367e-07,74
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,0.00233801099966513,65
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,6.859991117380559e-07,66
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,3.6400160752236843e-07,67
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,2.8700014809146523e-07,68
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,2.640008460730314e-07,69
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,2.5999906938523054e-07,70
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,2.5500048650428653e-07,71
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,2.500019036233425e-07,72
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,2.890010364353657e-07,73
DIMACS_4x4/sudoku_4x4_nr_62.cnf,4x4,2.7399801183491945e-07,74
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,0.003751787997316569,65
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,7.619964890182018e-07,66
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,3.309978637844324e-07,67
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,2.630040398798883e-07,68
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,2.5600456865504384e-07,69
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,2.890010364353657e-07,70
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,2.6899942895397544e-07,71
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,2.5500048650428653e-07,72
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,2.680026227608323e-07,73
DIMACS_4x4/sudoku_4x4_nr_429.cnf,4x4,2.540036803111434e-07,74
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,0.003367965000506956,65
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,7.05003913026303e-07,66
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,2.810047590173781e-07,67
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,2.820015652105212e-07,68
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,3.1899980967864394e-07,69
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,2.61999957729131e-07,70
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,2.629967639222741e-07,71
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,2.5999906938523054e-07,72
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,2.8700014809146523e-07,73
DIMACS_4x4/sudoku_4x4_nr_76.cnf,4x4,2.630040398798883e-07,74
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,0.0023301379987969995,65
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,7.479975465685129e-07,66
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,3.4199911169707775e-07,67
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,3.249951987527311e-07,68
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,2.490050974301994e-07,69
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,2.730012056417763e-07,70
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,2.71997123491019e-07,71
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,2.489978214725852e-07,72
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,2.7399801183491945e-07,73
DIMACS_4x4/sudoku_4x4_nr_367.cnf,4x4,2.500019036233425e-07,74
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,0.0028780200009350665,65
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,7.069975254125893e-07,66
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,3.530003596097231e-07,67
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,2.6099587557837367e-07,68
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,2.7400528779253364e-07,69
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,2.5200279196724296e-07,70
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,2.7000351110473275e-07,71
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,2.479937393218279e-07,72
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,2.629967639222741e-07,73
DIMACS_4x4/sudoku_4x4_nr_401.cnf,4x4,3.090026439167559e-07,74
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,0.0022803950050729327,65
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,7.310009095817804e-07,66
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,2.949964255094528e-07,67
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,2.7399801183491945e-07,68
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,2.630040398798883e-07,69
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,2.849992597475648e-07,70
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,2.439992385916412e-07,71
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,2.5899498723447323e-07,72
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,2.640008460730314e-07,73
DIMACS_4x4/sudoku_4x4_nr_415.cnf,4x4,2.4600012693554163e-07,74
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,0.0031304349977290258,65
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,1.414999132975936e-06,66
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,3.1400122679769993e-07,67
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,2.539964043535292e-07,68
DIMACS_4x4/sudoku_4x4_nr_373.cnf,4x4,3.0200317269191146e-07,69
